order_id,customer_id,customer_name,email,order_date,ship_date,region,channel,product_category,quantity,unit_price,discount_pct,order_status,payment_status,delivery_days,customer_age,postcode,Duplicate,DateValidation,,,,,,
O004416,C00412,Lina James,lina.james412@example.com,22/07/2026,28/07/2026,South,Store,Home,10,64,5,shipped,paid,6,56,Y5 8UR,1,FALSE,,,,,,
O006927,C01015,Marcus Carter,marcus.carter1015@example.com,27/07/2026,02/08/2026,North,Store,Electronics,6,49,10,cancelled,refund_pending,6,19,WR1 6FD,1,FALSE,,,,,,
O005412,C04462,Daniel Bello,daniel.bello4462@example.com,14/07/2026,21/07/2026,East,Store,Beauty,2,24,0,delivered,paid,7,70,MK1 3YU,1,FALSE,,,,,,
O008824,C01995,Amara Yusuf,amara.yusuf1995@example.com,07/07/2026,,East,Web,Home,10,116,0,shipped,paid,5,37,GB5 8YX,1,TRUE,,,,,,
O004195,C04469,Marcus Carter,marcus.carter4469,20/07/2026,,North,Web,Electronics,6,170,20,returned,refund_pending,6,27,NO6 2RD,1,TRUE,,,,,,
O001243,C03502,Jon Nwosu,jon.nwosu3502@example.com,08/07/2026,09/07/2026,East,Phone,Fashion,9,46,20,shipped,paid,1,52,FS4 0BD,1,FALSE,,,,,,
O001609,C05300,Amara White,amara.white5300@example.com,06/07/2026,,South,Store,Electronics,5,69,5,shipped,paid,3,46,L5 5GN,1,TRUE,,,,,,
O011079,C90079,Liam White,liam.white3645@example.com,28/07/2026,04/08/2026,West,Store,Fashion,5,20,15,shipped,paid,7,48,U6 5WN,1,FALSE,,,,,,
O008269,C04412,Nadia Baker,nadia.baker4412@example.com,29/07/2026,01/08/2026,West,Web,Beauty,10,11,20,shipped,paid,3,21,A3 8JY,2,FALSE,,,,,,
O008960,C04910,Marcus Mensah,marcus.mensah4910@example.com,24/07/2026,26/07/2026,North,Phone,Home,6,2320,20,cancelled,refund_pending,2,25,J9 7MD,1,FALSE,,,,,,
O008558,C01607,Chloe Ade,chloe.ade1607@example.com,21/07/2026,28/07/2026,West,Web,Electronics,3,207,0,shipped,paid,7,18,U3 9ZZ,1,FALSE,,,,,,
O007713,C03437,Marcus Ali,marcus.ali3437@example.com,04/07/2026,11/07/2026,East,Phone,Beauty,4,24,0,cancelled,pending,7,44,JX7 4TP,1,FALSE,,,,,,
O000486,C00950,Daniel James,daniel.james950@example.com,18/07/2026,25/07/2026,South,Web,Fashion,9,15,15,shipped,paid,7,34,RD9 6AC,1,FALSE,,,,,,
O005856,C00091,Ivy Hassan,ivy.hassan91@example.com,16/07/2026,18/07/2026,South,Phone,Fashion,6,52,0,shipped,paid,2,21,OR8 2WL,1,FALSE,,,,,,
O006545,C03008,Mary Evans,mary.evans3008@example.com,12/07/2026,19/07/2026,North,Phone,Home,6,19,10,shipped,paid,7,62,AJ7 9EA,1,FALSE,,,,,,
O002778,C01990,Ruth Stone,ruth.stone1990@example.com,04/07/2026,,South,Web,Fashion,5,54,10,shipped,paid,1,57,CS9 9BF,1,TRUE,,,,,,
O007410,C00335,Ivy Ali,ivy.ali335@example.com,14/07/2026,19/07/2026,West,Phone,Beauty,5,55,10,pending_review,paid,5,61,HH1 0PM,1,FALSE,,,,,,
O006243,C04053,Maya Owusu,maya.owusu4053@example.com,11/07/2026,16/07/2026,East,Store,Fashion,8,22,0,delivered,paid,5,61,SL9 0LG,1,FALSE,,,,,,
O007905,C00202,Helen Brown,helen.brown202@example.com,11/07/2026,,West,Store,Fashion,5,15,20,open,pending,6,49,JX3 7RB,1,TRUE,,,,,,
O005250,C01634,Maya Cole,maya.cole1634@example.com,23/07/2026,24/07/2026,East,Store,Electronics,9,300,0,shipped,paid,1,18,AN2 6CF,1,FALSE,,,,,,
O006854,C02464,Amina Cole,amina.cole2464@example.com,05/07/2026,10/07/2026,West,Store,Electronics,1,281,15,shipped,paid,5,36,FM5 8RM,1,FALSE,,,,,,
O007596,C02719,Tom Bello,tom.bello2719@example.com,04/07/2026,08/07/2026,East,Web,Fashion,5,42,0,shipped,paid,4,40,G8 1KZ,1,FALSE,,,,,,
O007949,C04587,Mary Owusu,mary.owusu4587@example.com,16/07/2026,19/07/2026,North,Store,Electronics,6,139,15,shipped,paid,3,46,CB7 4QP,1,FALSE,,,,,,
O004664,C01141,Amara Farah,amara.farah1141@example.com,13/07/2026,15/07/2026,East,Web,Fashion,1,34,0,open,paid,2,18,OE4 9KW,1,FALSE,,,,,,
O001832,C05184,Robert Li,robert.li5184@example.com,15/07/2026,19/07/2026,South,Phone,Home,1,92,20,open,paid,4,20,YH7 5GG,1,FALSE,,,,,,
O001891,C00921,Femi Mensah,femi.mensah921@example.com,28/07/2026,30/07/2026,East,Store,Beauty,4,24,0,delivered,paid,2,61,LY7 7DL,1,FALSE,,,,,,
O004543,C00973,Ngozi Yusuf,ngozi.yusuf973@example.com,29/07/2026,04/08/2026,South,Store,Home,7,76,5,open,pending,6,56,P5 8XZ,1,FALSE,,,,,,
O001109,C02480,Zainab James,zainab.james2480@example.com,13/07/2026,18/07/2026,East,Phone,Fashion,1,18,0,shipped,paid,5,22,A4 6VZ,1,FALSE,,,,,,
O003317,C03928,Liam Green,liam.green3928@example.com,01/07/2026,08/07/2026,South,Phone,Electronics,11,154,20,delivered,failed,7,69,XY2 1FP,1,FALSE,,,,,,
O009762,C02711,Peter Adeyemi,peter.adeyemi2711@example.com,08/07/2026,10/07/2026,South,Web,Home,5,86,20,shipped,paid,2,38,E2 8SJ,1,FALSE,,,,,,
O003472,C02035,Ivy Nwosu,ivy.nwosu2035@example.com,24/07/2026,25/07/2026,West,Phone,Home,3,92,5,shipped,paid,1,56,A5 2PY,1,FALSE,,,,,,
O000011,C02524,Ngozi Ade,ngozi.ade2524@example.com,20/07/2026,24/07/2026,South,Phone,Electronics,9,237,0,open,pending,4,66,YR7 7VL,1,FALSE,,,,,,
O000293,C01309,Rita Cole,rita.cole1309@example.com,07/07/2026,13/07/2026,West,Phone,Home,8,40,5,delivered,paid,6,56,X2 0FG,1,FALSE,,,,,,
O003039,C01511,Ella Brown,ella.brown1511@example.com,09/07/2026,15/07/2026,West,Phone,Home,8,100,10,shipped,paid,6,66,RS2 3RK,1,FALSE,,,,,,
O000589,C00392,Mary Smith,mary.smith392@example.com,27/07/2026,31/07/2026,North,Phone,Fashion,6,16,0,delivered,paid,4,52,TO3 3KX,1,FALSE,,,,,,
O006316,C03497,Grace Stone,grace.stone3497@example.com,23/07/2026,28/07/2026,West,Web,Fashion,11,28,15,shipped,paid,5,22,L7 5ND,1,FALSE,,,,,,
O003710,C04276,Omar Li,omar.li4276@example.com,30/07/2026,04/08/2026,West,Phone,Beauty,8,27,0,shipped,paid,5,33,AC5 8ED,1,FALSE,,,,,,
O005263,C04467,Omar Osei,omar.osei4467@example.com,03/07/2026,05/07/2026,East,Web,Home,12,83,0,shipped,paid,2,62,PJ2 6TC,1,FALSE,,,,,,
O001862,C04203,Amara Adeyemi,amara.adeyemi4203@example.com,30/07/2026,03/08/2026,South,Phone,Home,2,91,0,delivered,paid,4,46,K2 8TR,1,FALSE,,,,,,
O000982,C03813,Nadia White,nadia.white3813@@example.com,22/07/2026,29/07/2026,South,Store,Home,7,92,15,shipped,paid,7,35,H2 1OQ,1,FALSE,,,,,,
O003889,C04139,Ruth Farah,ruth.farah4139@example.com,02/07/2026,06/07/2026,West,Phone,Beauty,10,35,5,returned,refund_pending,4,41,Y4 2UW,1,FALSE,,,,,,
O007681,C03675,Mary Park,mary.park3675@example.com,16/07/2026,19/07/2026,East,Web,Beauty,7,22,20,delivered,paid,3,43,M8 4PG,1,FALSE,,,,,,
O009560,C03746,Chen Green,chen.green3746@example.com,18/07/2026,22/07/2026,East,Web,Fashion,3,39,15,shipped,paid,4,63,H6 0DW,1,FALSE,,,,,,
O004787,C04675,Priya Evans,priya.evans4675@example.com,02/07/2026,05/07/2026,East,Web,Home,12,35,5,shipped,paid,3,40,B2 2CN,1,FALSE,,,,,,
O002013,C01334,Nadia Cole,nadia.cole1334@@example.com,23/07/2026,25/07/2026,West,Web,Beauty,11,24,20,delivered,pending,2,38,MU4 8FW,1,FALSE,,,,,,
O008575,C00056,Maya Ade,maya.ade56@example.com,06/07/2026,13/07/2026,North,Store,Electronics,6,238,0,open,pending,7,50,T4 9GW,1,FALSE,,,,,,
O003134,C04740,Ben Brown,ben.brown4740@example.com,19/07/2026,21/07/2026,East,Phone,Fashion,12,59,15,open,pending,2,61,WY4 1OP,1,FALSE,,,,,,
O006542,C00407,Yusuf Ade,yusuf.ade407@example.com,22/07/2026,28/07/2026,West,Store,Home,3,109,0,shipped,paid,6,45,LJ6 8JN,1,FALSE,,,,,,
O007026,C02802,Fatima Mensah,fatima.mensah2802@example.com,27/07/2026,29/07/2026,East,Web,Beauty,10,67,5,open,paid,2,24,FV8 5XR,1,FALSE,,,,,,
O002011,C01112,Aisha King,aisha.king1112@example.com,28/07/2026,30/07/2026,South,Web,Electronics,6,287,0,shipped,paid,2,38,D3 3EK,1,FALSE,,,,,,
O001964,C00488,Maya Okafor,maya.okafor488@example.com,09/07/2026,11/07/2026,North,Store,Fashion,6,26,10,open,pending,2,20,MK7 8KL,1,FALSE,,,,,,
O009821,C03780,Maya Yusuf,maya.yusuf3780@example.com,04/07/2026,11/07/2026,North,Phone,Home,6,19,5,shipped,paid,7,26,B5 5PE,1,FALSE,,,,,,
O009456,C03125,Zainab Khan,zainab.khan3125@example.com,19/07/2026,22/07/2026,West,Phone,Fashion,10,25,5,shipped,paid,3,54,BJ5 3DB,1,FALSE,,,,,,
O004503,C03422,Hana Evans,hana.evans3422@example.com,09/07/2026,11/07/2026,South,Web,Electronics,12,56,0,shipped,paid,2,56,U7 1UO,1,FALSE,,,,,,
O007742,C04978,Omar Khan,omar.khan4978@example.com,05/07/2026,08/07/2026,,Web,Fashion,7,50,0,shipped,paid,3,20,H5 0AS,1,FALSE,,,,,,
O004969,C03777,Ella Reyes,ella.reyes3777@example.com,11/07/2026,15/07/2026,East,Store,Beauty,12,13,0,cancelled,refund_pending,4,25,PJ5 8TW,1,FALSE,,,,,,
O001955,C04218,Ella Farah,ella.farah4218@example.com,04/07/2026,08/07/2026,South,Web,Beauty,7,29,5,delivered,pending,4,46,B4 9RA,1,FALSE,,,,,,
O003253,C04569,Omar Smith,omar.smith4569@example.com,09/07/2026,10/07/2026,South,Web,Fashion,12,41,15,shipped,paid,1,61,PU5 7NX,1,FALSE,,,,,,
O009586,C02559,Samuel Bello,samuel.bello2559@example.com,17/07/2026,20/07/2026,West,Web,Home,7,42,0,open,paid,3,26,L5 4XJ,1,FALSE,,,,,,
O000159,C00349,Mo Adeyemi,mo.adeyemi349@example.com,29/07/2026,05/08/2026,North,Store,Beauty,6,18,5,open,paid,7,39,OO9 0UB,1,FALSE,,,,,,
O006077,C04901,Robert Ade,robert.ade4901@example.com,11/07/2026,17/07/2026,South,Phone,Electronics,5,192,10,returned,refund_pending,6,66,TK8 3ND,1,FALSE,,,,,,
O003445,C02478,Samuel Noor,,01/07/2026,08/07/2026,East,Phone,Home,1,119,0,open,pending,7,50,H7 1LJ,1,FALSE,,,,,,
O007046,C02678,Femi Brown,femi.brown2678@example.com,03/07/2026,05/07/2026,West,Web,Electronics,2,150,0,cancelled,refund_pending,2,23,K4 6EU,1,FALSE,,,,,,
O004373,C01637,Mo Khan,mo.khan1637@example.com,27/07/2026,01/08/2026,North,Phone,Fashion,6,32,15,open,paid,5,45,Y8 5WQ,1,FALSE,,,,,,
O005974,C00754,Mo Park,mo.park754@example.com,15/07/2026,22/07/2026,North,Store,Fashion,6,54,5,shipped,pending,7,38,U7 6AO,1,FALSE,,,,,,
O004241,C02100,Ngozi Noor,ngozi.noor2100@example.com,03/07/2026,05/07/2026,South,Store,Beauty,6,44,5,shipped,paid,2,69,GG3 7UU,1,FALSE,,,,,,
O009518,C03537,Liam Nwosu,liam.nwosu3537@example.com,20/07/2026,25/07/2026,West,Store,Home,1,47,0,shipped,paid,5,41,M9 3VS,1,FALSE,,,,,,
O002025,C00274,Nadia Diallo,nadia.diallo274@example.com,25/07/2026,28/07/2026,North,Phone,Beauty,6,11,15,open,paid,3,31,U5 6UM,1,FALSE,,,,,,
O003217,C03979,Samuel Ade,samuel.ade3979@example.com,01/07/2026,06/07/2026,South,Web,Home,11,29,5,delivered,paid,5,64,K6 6OT,1,FALSE,,,,,,
O004598,C00804,Nadia Farah,nadia.farah804@example.com,28/07/2026,29/07/2026,North,Store,Fashion,6,37,20,shipped,paid,1,36,WV1 2VS,1,FALSE,,,,,,
O007871,C03535,Nadia James,nadia.james3535@example.com,24/07/2026,30/07/2026,North,Web,Fashion,6,35,0,returned,refund_pending,6,70,SD5 1UD,1,FALSE,,,,,,
O006559,C04566,Nadia James,nadia.james4566@example.com,23/07/2026,27/07/2026,North,Phone,Electronics,6,81,0,cancelled,pending,4,69,FF1 4KB,2,FALSE,,,,,,
O009466,C02700,Ngozi Nwosu,ngozi.nwosu2700@example.com,08/07/2026,11/07/2026,South,Store,Beauty,8,69,0,delivered,paid,3,23,C7 5RF,1,FALSE,,,,,,
O007431,C02886,David Khan,david.khan2886@example.com,03/07/2026,05/07/2026,South,Phone,Beauty,4,27,20,open,pending,2,64,RC3 6CW,1,FALSE,,,,,,
O007772,C01578,Daniel Diallo,daniel.diallo1578@example.com,24/07/2026,27/07/2026,East,Store,Electronics,3,273,0,delivered,paid,3,19,CN1 3QU,1,FALSE,,,,,,
O007369,C02100,Ngozi Noor,ngozi.noor2100@example.com,25/07/2026,31/07/2026,South,Phone,Home,2,60,20,shipped,paid,6,64,GG3 7UU,1,FALSE,,,,,,
O008307,C00570,Priya Noor,priya.noor570@example.com,16/07/2026,20/07/2026,West,Store,Electronics,2,60,5,shipped,paid,4,41,LJ7 7PM,1,FALSE,,,,,,
O000212,C04387,Samuel Mensah,samuel.mensah4387@example.com,05/07/2026,09/07/2026,East,Store,Fashion,3,16,0,open,pending,4,30,X6 8HE,1,FALSE,,,,,,
O000605,C02768,Rita Baker,rita.baker2768@example.com,12/07/2026,19/07/2026,West,Store,Electronics,12,144,15,delivered,paid,7,21,VU2 0UP,1,FALSE,,,,,,
O006559,C04566,Nadia James,nadia.james4566@example.com,23/07/2026,27/07/2026,North,Phone,Electronics,6,81,0,cancelled,pending,4,69,FF1 4KB,2,FALSE,,,,,,
O000536,C00523,Ngozi Baker,ngozi.baker523@example.com,01/07/2026,06/07/2026,North,Phone,Fashion,6,30,20,shipped,paid,5,62,VB8 0HZ,1,FALSE,,,,,,
O001036,C05399,Ngozi Farah,ngozi.farah5399@example.com,27/07/2026,30/07/2026,East,Phone,Home,6,64,10,shipped,paid,3,54,WG5 2LZ,1,FALSE,,,,,,
O006784,C00685,Tom Osei,tom.osei685@example.com,05/07/2026,12/07/2026,South,Store,Home,7,116,5,shipped,paid,7,55,N3 4NW,1,FALSE,,,,,,
O007302,C03722,Mary Noor,mary.noor3722@example.com,04/07/2026,06/07/2026,East,Phone,Beauty,6,58,0,shipped,pending,2,47,C4 6HM,1,FALSE,,,,,,
O001848,C01179,Marcus Khan,marcus.khan1179@example.com,15/07/2026,21/07/2026,East,Phone,Beauty,11,44,10,shipped,paid,6,45,G9 0QB,1,FALSE,,,,,,
O009623,C02162,Ngozi Farah,ngozi.farah2162@example.com,02/07/2026,09/07/2026,North,Phone,Beauty,6,19,15,shipped,pending,7,55,W3 0UY,1,FALSE,,,,,,
O005228,C01536,Ngozi Park,ngozi.park1536@example.com,04/07/2026,,North,Store,Beauty,6,69,0,shipped,paid,4,61,T8 9YW,1,TRUE,,,,,,
O003645,C03895,Amara White,amara.white3895@example.com,08/07/2026,14/07/2026,West,Web,Home,7,109,0,delivered,paid,6,49,MX2 1GS,1,FALSE,,,,,,
O001951,C00974,Femi Bello,femi.bello974@example.com,05/07/2026,09/07/2026,West,Web,Electronics,10,235,5,cancelled,pending,4,35,L6 5KW,1,FALSE,,,,,,
O000254,C02807,Marcus Smith,marcus.smith2807@example.com,08/07/2026,14/07/2026,South,Web,Home,11,1300,5,shipped,paid,6,21,RW5 2FZ,1,FALSE,,,,,,
O011059,C90059,S. Ade,sam.ade30712@example.com,24/07/2026,29/07/2026,South,Store,Home,12,54,0,shipped,paid,5,64,R5 7XR,1,FALSE,,,,,,
O006569,C03644,Ivy Carter,ivy.carter3644@example.com,19/07/2026,20/07/2026,South,Web,Beauty,5,68,5,shipped,paid,1,23,GK2 9YC,1,FALSE,,,,,,
O005633,C00434,Jon Mensah,jon.mensah434@example.com,13/07/2026,19/07/2026,West,Store,Home,6,80,5,delivered,paid,6,69,L9 1KD,1,FALSE,,,,,,
O000896,C05231,Chen Owusu,chen.owusu5231@example.com,11/07/2026,16/07/2026,South,Web,Home,7,57,5,shipped,paid,5,27,BN7 0MV,1,FALSE,,,,,,
O008588,C03138,Ngozi Park,ngozi.park3138@example.com,16/07/2026,23/07/2026,North,Phone,Beauty,6,15,15,shipped,paid,7,18,XF5 8DX,1,FALSE,,,,,,
O001415,C05407,Ben Okafor,ben.okafor5407@example.com,06/07/2026,09/07/2026,West,Store,Fashion,4,18,0,shipped,paid,3,22,AG2 9CM,1,FALSE,,,,,,
O000376,C04979,Jon Ali,jon.ali4979@example.com,11/07/2026,18/07/2026,West,Phone,Beauty,6,17,10,shipped,paid,7,52,X6 1KH,1,FALSE,,,,,,
O006958,C03664,Priya Mensah,,06/07/2026,09/07/2026,South,Phone,Fashion,10,15,0,shipped,paid,3,27,AH2 4PN,1,FALSE,,,,,,
O002429,C05202,Ngozi Park,ngozi.park5202@example.com,28/07/2026,31/07/2026,North,Phone,Beauty,6,14,20,shipped,pending,3,41,M7 5QQ,1,FALSE,,,,,,
O009798,C01455,Ngozi Reyes,ngozi.reyes1455@example.com,08/07/2026,14/07/2026,North,Store,Electronics,6,175,0,shipped,paid,6,39,M4 8HV,1,FALSE,,,,,,
O004807,C05039,Omar Ali,omar.ali5039@example.com,18/07/2026,22/07/2026,North,Web,Fashion,6,32,0,open,pending,4,39,GK5 4DA,1,FALSE,,,,,,
O001824,C01995,Amara Yusuf,amara.yusuf1995@example.com,26/07/2026,31/07/2026,West,Store,Fashion,5,33,0,shipped,paid,5,28,GB5 8YX,1,FALSE,,,,,,
O000015,C00231,Leo Noor,leo.noor231@example.com,09/07/2026,10/07/2026,South,Web,Beauty,2,69,0,shipped,paid,1,57,PS3 0MJ,1,FALSE,,,,,,
O002502,C04733,Ngozi Baker,ngozi.baker4733@example.com,03/07/2026,10/07/2026,South,Web,Home,7,44,20,open,pending,7,46,O8 0HF,1,FALSE,,,,,,
O000104,C03296,Robert James,robert.james3296@example.com,03/07/2026,10/07/2026,South,Store,Fashion,11,57,0,cancelled,paid,7,22,WK3 8EK,1,FALSE,,,,,,
O004095,C03001,Omar King,omar.king3001@example.com,13/07/2026,19/07/2026,North,Web,Fashion,6,47,20,shipped,paid,6,18,L3 4RL,1,FALSE,,,,,,
O001070,C04777,Lina Ali,lina.ali4777@example.com,22/07/2026,26/07/2026,West,Store,Home,9,57,10,delivered,paid,4,39,L5 5DX,1,FALSE,,,,,,
O009228,C05310,Aisha Stone,aisha.stone5310@example.com,10/07/2026,16/07/2026,South,Web,Beauty,4,15,20,open,paid,6,53,D8 6DB,1,FALSE,,,,,,
O000187,C02128,Paul Adeyemi,paul.adeyemi2128@example.com,11/07/2026,16/07/2026,North,Phone,Home,6,70,20,shipped,paid,5,58,LS2 6VA,1,FALSE,,,,,,
O009160,C04167,Maya Park,maya.park4167@example.com,20/07/2026,22/07/2026,East,Store,Beauty,7,31,20,delivered,paid,2,35,VD1 6YV,1,FALSE,,,,,,
O000680,C00874,Tom Mensah,tom.mensah874@example.com,20/07/2026,23/07/2026,East,Web,Home,10,28,20,shipped,paid,3,54,H7 3DL,1,FALSE,,,,,,
O002669,C03122,Peter Ali,peter.ali3122@example.com,15/07/2026,16/07/2026,North,Web,Beauty,6,16,0,shipped,paid,1,35,A8 9NE,1,FALSE,,,,,,
O009884,C00825,Peter Baker,peter.baker825@example.com,24/07/2026,30/07/2026,North,Web,Fashion,6,23,10,shipped,paid,6,29,J8 1BV,1,FALSE,,,,,,
O001490,C03586,Paul Osei,paul.osei3586@example.com,12/07/2026,15/07/2026,West,Store,Electronics,3,260,0,shipped,paid,3,67,X2 5KQ,1,FALSE,,,,,,
O007495,C00927,Omar Green,omar.green927@example.com,30/07/2026,03/08/2026,South,Store,Electronics,2,173,0,delivered,paid,4,54,JO1 1GW,1,FALSE,,,,,,
O003688,C03553,Helen Farah,helen.farah3553@example.com,07/07/2026,10/07/2026,South,Phone,Home,12,71,15,delivered,paid,3,18,T8 6OK,1,FALSE,,,,,,
O004191,C04540,Marcus White,marcus.white4540@example.com,11/07/2026,12/07/2026,South,Store,Fashion,4,55,15,cancelled,refund_pending,1,47,OH3 5SR,1,FALSE,,,,,,
O000778,C00882,Yusuf James,yusuf.james882@example.com,02/07/2026,06/07/2026,South,Web,Electronics,12,292,5,shipped,paid,4,49,K6 7JK,1,FALSE,,,,,,
O000183,C01488,Peter Bello,peter.bello1488@example.com,24/07/2026,28/07/2026,North,Store,Fashion,6,16,0,cancelled,pending,4,46,HM9 7TH,1,FALSE,,,,,,
O008613,C04432,Lina Owusu,lina.owusu4432@example.com,23/07/2026,29/07/2026,South,Web,Fashion,12,44,0,cancelled,refund_pending,6,63,TC7 5ZC,1,FALSE,,,,,,
O006065,C01353,Hana Khan,hana.khan1353@example.com,27/07/2026,02/08/2026,East,Store,Fashion,11,32,15,delivered,paid,6,36,R3 7ZA,1,FALSE,,,,,,
O002813,C02519,Peter Nwosu,peter.nwosu2519@example.com,14/07/2026,17/07/2026,North,Phone,Electronics,6,224,0,delivered,paid,3,41,N2 6GA,1,FALSE,,,,,,
O000476,C03020,Mary Smith,mary.smith3020@example.com,01/07/2026,06/07/2026,South,Store,Electronics,6,190,0,returned,refund_pending,5,27,YU3 7UB,1,FALSE,,,,,,
O007582,C00764,Robert Ade,robert.ade764@example.com,17/07/2026,23/07/2026,South,Web,Electronics,10,113,15,delivered,paid,6,60,N4 3QR,1,FALSE,,,,,,
O003497,C01069,Peter Adeyemi,peter.adeyemi1069@example.com,05/07/2026,07/07/2026,East,Phone,Electronics,11,182,10,shipped,paid,2,57,A8 1PB,1,FALSE,,,,,,
O007371,C00374,Marcus Brown,marcus.brown374@example.com,02/07/2026,03/07/2026,East,Store,Electronics,6,217,15,open,paid,1,42,L6 3OO,1,FALSE,,,,,,
O002760,C02708,Yusuf Mensah,yusuf.mensah2708@example.com,17/07/2026,23/07/2026,West,Phone,Home,10,70,10,shipped,paid,6,70,C9 9KF,1,FALSE,,,,,,
O003331,C03916,Chloe Evans,chloe.evans3916@example.com,06/07/2026,10/07/2026,East,Web,Beauty,1,58,5,delivered,paid,4,61,H5 8MF,1,FALSE,,,,,,
O004485,C03037,Mary Adeyemi,mary.adeyemi3037@example.com,20/07/2026,22/07/2026,East,Phone,Home,12,93,15,open,pending,2,41,T8 6HE,1,FALSE,,,,,,
O003870,C00630,Amara Ali,amara.ali630@example.com,03/07/2026,06/07/2026,East,Web,Electronics,12,103,0,shipped,pending,3,34,O6 5YK,1,FALSE,,,,,,
O005775,C00206,Sara Ibrahim,sara.ibrahim206@example.com,23/07/2026,25/07/2026,West,Store,Electronics,2,257,5,shipped,paid,2,56,H3 2SQ,1,FALSE,,,,,,
O003953,C02097,Peter Reyes,peter.reyes2097@example.com,22/07/2026,26/07/2026,North,Store,Home,6,20,0,shipped,pending,4,53,V2 9HQ,1,FALSE,,,,,,
O006816,C02027,Fatima White,fatima.white2027@example.com,19/07/2026,23/07/2026,West,Web,Electronics,8,80,5,delivered,paid,4,60,L7 6ET,1,FALSE,,,,,,
O001384,C01521,Grace White,grace.white1521@example.com,06/07/2026,07/07/2026,West,Store,Beauty,1,17,0,shipped,pending,1,33,V9 8JU,1,FALSE,,,,,,
O004549,C01649,Sara Yusuf,sara.yusuf1649@example.com,27/07/2026,29/07/2026,East,Web,Home,9,87,0,shipped,paid,2,19,R2 1AV,1,FALSE,,,,,,
O004832,C00234,Kofi Green,kofi.green234@example.com,29/07/2026,05/08/2026,South,Web,Electronics,11,151,0,returned,refund_pending,7,62,RT4 1QW,1,FALSE,,,,,,
O002770,C02646,Ivy Hassan,ivy.hassan2646@example.com,07/07/2026,14/07/2026,South,Web,Electronics,9,57,0,shipped,paid,7,38,MG4 2ZZ,1,FALSE,,,,,,
O000683,C00533,Priya Baker,priya.baker533@example.com,08/07/2026,10/07/2026,North,Web,Electronics,6,69,0,open,paid,2,56,L9 4UW,2,FALSE,,,,,,
O008444,C05002,Tom Hassan,tom.hassan5002@example.com,22/07/2026,29/07/2026,South,Web,Home,4,113,0,shipped,paid,7,26,A4 3KU,1,FALSE,,,,,,
O007479,C01602,Hana Smith,hana.smith1602@example.com,05/07/2026,08/07/2026,South,Phone,Fashion,8,17,15,delivered,paid,3,38,RR5 8VA,1,FALSE,,,,,,
O000683,C00533,Priya Baker,priya.baker533@example.com,08/07/2026,10/07/2026,North,Web,Electronics,6,69,0,open,paid,2,56,L9 4UW,2,FALSE,,,,,,
O004582,C01283,Lina Khan,lina.khan1283@example.com,12/07/2026,16/07/2026,,Store,Beauty,5,62,5,delivered,paid,4,23,CY9 3GF,1,FALSE,,,,,,
O008231,C01405,Robert Khan,robert.khan1405@example.com,16/07/2026,23/07/2026,South,Phone,Beauty,8,35,10,shipped,paid,7,65,UU3 0TF,1,FALSE,,,,,,
O004482,C00086,Ngozi Okafor,ngozi.okafor86@example.com,29/07/2026,31/07/2026,South,Phone,Electronics,4,217,5,delivered,pending,2,36,S1 1LM,1,FALSE,,,,,,
O000987,C03839,Leo Carter,leo.carter3839@example.com,29/07/2026,30/07/2026,East,Store,Home,12,85,10,shipped,paid,1,35,NN5 0DY,1,FALSE,,,,,,
O008351,C01800,Priya Brown,priya.brown1800@example.com,05/07/2026,12/07/2026,North,Phone,Home,6,20,5,returned,refund_pending,7,24,YH5 5WD,1,FALSE,,,,,,
O008014,C00123,Mary Bello,,10/07/2026,15/07/2026,East,Phone,Beauty,9,12,0,shipped,paid,5,42,D2 5OQ,1,FALSE,,,,,,
O006745,C05498,Ruth Ade,ruth.ade5498@example.com,17/07/2026,19/07/2026,East,Web,Beauty,8,61,0,delivered,paid,2,21,DE1 8HQ,1,FALSE,,,,,,
O006464,C04675,Priya Evans,priya.evans4675@example.com,15/07/2026,21/07/2026,North,Store,Electronics,6,195,10,shipped,paid,6,31,B2 2CN,1,FALSE,,,,,,
O003266,C01626,Priya Farah,priya.farah1626@example.com,02/07/2026,07/07/2026,North,Store,Electronics,6,258,15,delivered,paid,5,56,DR4 2MH,1,FALSE,,,,,,
O004934,C00637,Amina Yusuf,amina.yusuf637@example.com,27/07/2026,03/08/2026,East,Store,Electronics,9,60,10,shipped,paid,7,65,B9 9VL,1,FALSE,,,,,,
O004778,C03251,Daniel Khan,daniel.khan3251,12/07/2026,14/07/2026,West,Phone,Beauty,11,46,0,delivered,paid,2,41,WS1 6PT,1,FALSE,,,,,,
O005032,C05214,Amara Carter,amara.carter5214@example.com,20/07/2026,26/07/2026,West,Phone,Beauty,7,63,5,shipped,pending,6,53,VV7 9GN,1,FALSE,,,,,,
O003042,C01872,Daniel Evans,daniel.evans1872@example.com,28/07/2026,31/07/2026,West,Web,Beauty,8,44,5,shipped,pending,3,26,VK4 4HD,1,FALSE,,,,,,
O004330,C02852,Priya Hassan,priya.hassan2852@example.com,01/07/2026,03/07/2026,North,Web,Home,6,24,5,cancelled,pending,2,61,M9 9DW,1,FALSE,,,,,,
O001605,C04557,Priya King,priya.king4557@example.com,13/07/2026,,North,Store,Fashion,6,23,20,open,pending,2,61,B9 6AP,1,TRUE,,,,,,
